Gene ID	Gene Name	'COVID-19' vs 'normal' in 'colon'.p-value	'COVID-19' vs 'normal' in 'colon'.log2foldchange	'COVID-19' vs 'normal' in 'lung'.p-value	'COVID-19' vs 'normal' in 'lung'.log2foldchange
ENSG00000080572	DNAAF6	NA	-0.2	0.915924541866367	-0.2
ENSG00000080573	COL5A3	0.184345111456611	-0.9	0.346359361606249	-0.5
ENSG00000080603	SRCAP	0.621877513933872	-0.4	0.851467321539008	0.1
ENSG00000080608	PUM3	0.0203902318961261	0.9	0.104227892061471	0.9
ENSG00000080618	CPB2	0.370136482229073	1	0.00330416161230918	-2.5
ENSG00000080644	CHRNA3	0.330868367590797	0.7	0.485703027981269	1.1
ENSG00000080709	KCNN2	0.630014957885127	-0.5	0.179442233247269	1.1
ENSG00000080802	CNOT4	0.00277063600885298	0.7	0.764144935810244	0.1
ENSG00000080815	PSEN1	0.320487907357905	-0.3	0.120314647199016	0.4
ENSG00000080819	CPOX	0.795536703221471	0.2	0.674930836111335	0.3
ENSG00000080822	CLDND1	5.01758964115174e-06	1.3	0.0014716028802193	0.7
ENSG00000080823	MOK	0.252037616417599	-0.6	0.181452975721939	-0.8
ENSG00000080824	HSP90AA1	0.798437236528414	0.1	0.00157427567835485	0.7
ENSG00000080839	RBL1	0.799477137474702	0.1	0.414407080612504	0.3
ENSG00000080845	DLGAP4	0.132870590332792	0.6	0.993225826674976	0
ENSG00000080854	IGSF9B	0.118203987042356	-1.1	0.011279900911718	-2.5
ENSG00000080910	CFHR2	NA	0	NA	0.3
ENSG00000080947	CROCCP3	0.305577918184609	-0.9	0.0394893837588931	-1
ENSG00000080986	NDC80	0.00237609449737865	-2.1	0.657459111904563	0.5
ENSG00000081014	AP4E1	0.000860422817061632	0.9	0.0249003819585269	0.9
ENSG00000081019	RSBN1	8.58916038439627e-05	1.1	0.670195554619182	0.2
ENSG00000081026	MAGI3	0.22939671869951	-0.4	5.81730697821433e-12	-1.4
ENSG00000081041	CXCL2	0.0293326082059795	-1.6	0.220440512153904	-0.8
ENSG00000081051	AFP	NA	0.7	NA	0.8
ENSG00000081052	COL4A4	0.798634906084641	0.2	6.424513617339e-05	-1.6
ENSG00000081059	TCF7	0.0259835500150126	-1.3	0.299836815398768	-0.6
ENSG00000081087	OSTM1	3.82544693193722e-05	1.2	0.00310888382373162	1.2
ENSG00000081138	CDH7	0.380407328736157	-1.1	0.862192033781225	0.3
ENSG00000081148	IMPG2	0.183005959556423	-1.1	0.552087773510665	-0.5
ENSG00000081154	PCNP	7.1872153886366e-05	1.1	0.0471807689384816	0.4
ENSG00000081177	EXD2	0.959287272931959	0	0.647857827321587	-0.4
ENSG00000081181	ARG2	0.828229833227976	0.2	0.682542625385283	-0.4
ENSG00000081189	MEF2C	0.213031847295598	0.5	0.772111729420455	-0.2
ENSG00000081237	PTPRC	0.471050104129723	-0.4	0.0250272032825678	0.7
ENSG00000081248	CACNA1S	0.27886150578888	-1.6	0.0103350220347489	-3
ENSG00000081277	PKP1	0.795630905367493	-0.4	0.163056755374577	1
ENSG00000081307	UBA5	0.509342836842196	0.2	0.102790565121486	0.5
ENSG00000081320	STK17B	0.334882885265683	-0.6	0.801866570932622	0.1
ENSG00000081377	CDC14B	0.618278347859556	0.2	0.324939478194955	-0.4
ENSG00000081386	ZNF510	0.17544674119917	0.4	0.0594426508814492	-0.8
ENSG00000081479	LRP2	0.414155312545847	1.1	0.301230643614833	-1.1
ENSG00000081665	ZNF506	0.985835418794344	0	0.847091768491456	0.1
ENSG00000081692	JMJD4	0.00109221751733148	-2.4	0.793125009386364	-0.4
ENSG00000081721	DUSP12	0.668212184956464	-0.3	0.150271269235749	0.8
ENSG00000081760	AACS	0.880804338664534	-0.1	0.194224879013985	0.8
ENSG00000081791	DELE1	1.00961441003296e-06	-1.1	0.122716718588339	-0.4
ENSG00000081800	SLC13A1	0.658025749797754	0.6	NA	0.1
ENSG00000081803	CADPS2	0.336306883677569	-0.4	0.971063015541388	0
ENSG00000081818	PCDHB4	0.23422848077594	0.8	0.736829244418897	-0.3
ENSG00000081842	PCDHA6	0.484620457161283	-0.7	0.0415684775884108	-2
ENSG00000081853	PCDHGA2	0.0854794494666147	1.2	0.328426136615304	-0.9
ENSG00000081870	HSPB11	0.595545894964081	-0.2	0.520811309597874	0.4
ENSG00000081913	PHLPP1	0.139334794841042	-0.5	0.0802229471117293	-0.9
ENSG00000081923	ATP8B1	0.111696513513983	-0.8	0.773218079726281	0.1
ENSG00000081985	IL12RB2	0.23079499667527	1.1	0.899177453737038	0.1
ENSG00000082014	SMARCD3	0.299578935391354	-0.7	0.312760914466041	0.6
ENSG00000082068	WDR70	0.0437284018038975	-0.5	0.859910604793441	-0.1
ENSG00000082074	FYB1	0.912055267249595	-0.1	0.028754024568395	1
ENSG00000082126	MPP4	0.584103911412496	-0.7	0.264524699722351	-1.2
ENSG00000082146	STRADB	0.947898521664406	0	0.888759690085025	-0.1
ENSG00000082153	BZW1	0.0068733567508026	0.8	0.0538883638937249	0.6
ENSG00000082175	PGR	0.00937169104371161	1.2	0.0011098759424502	-1.1
ENSG00000082196	C1QTNF3	0.452780716157134	-0.7	0.281146157947311	0.8
ENSG00000082212	ME2	0.0380221706919308	0.6	0.00242047920130762	1
ENSG00000082213	C5orf22	0.0364640688819266	0.6	0.164930369066689	0.5
ENSG00000082258	CCNT2	0.736393527689889	0.1	0.9941997149571	0
ENSG00000082269	FAM135A	0.831052574404323	0.1	0.11665343717049	0.3
ENSG00000082293	COL19A1	0.404689011462034	-0.6	0.766653251090836	-0.4
ENSG00000082397	EPB41L3	0.173723444503822	0.6	0.210207649507888	0.4
ENSG00000082438	COBLL1	0.43079172582335	0.2	0.163010894272445	-0.4
ENSG00000082458	DLG3	0.000190121092449578	-1.1	0.85337755895699	-0.1
ENSG00000082482	KCNK2	0.253911446101112	1.2	0.970529803898183	0.1
ENSG00000082497	SERTAD4	0.31194622814126	0.7	0.951356562445551	0.1
ENSG00000082512	TRAF5	0.652968834019527	-0.1	0.828400810371699	0.1
ENSG00000082515	MRPL22	0.463884607982074	-0.5	0.884555385947993	-0.1
ENSG00000082516	GEMIN5	0.600245074382642	0.1	0.956920782136026	0
ENSG00000082556	OPRK1	0.870861223481946	-0.3	0.0199962087318465	-3
ENSG00000082641	NFE2L1	0.365022380627874	0.4	0.227446385973731	0.3
ENSG00000082684	SEMA5B	0.00503497909063588	-2.3	0.00233413060625502	-2.7
ENSG00000082701	GSK3B	0.678781071714783	0.1	0.768741235785525	-0.1
ENSG00000082781	ITGB5	0.221547267359899	-0.5	0.503368037381038	-0.4
ENSG00000082805	ERC1	0.529297278793859	0.2	0.785149859826417	-0.1
ENSG00000082898	XPO1	0.0157705758062631	1	0.00886299716613563	0.5
ENSG00000082929	LINC01587	0.0332933086741427	-2.1	0.00700704313815637	-2.5
ENSG00000082996	RNF13	0.00787821428130017	0.8	0.0329689419694269	0.6
ENSG00000083067	TRPM3	0.0752856216504938	1.2	0.828443572788884	0.2
ENSG00000083093	PALB2	0.299493713747895	0.5	0.660220336710836	0.3
ENSG00000083097	DOP1A	0.837553046702286	-0.1	0.0128309202013164	-0.6
ENSG00000083099	LYRM2	0.307797850218443	0.4	0.0265011002584027	0.8
ENSG00000083123	BCKDHB	0.155940276941619	0.7	0.672023478528338	-0.4
ENSG00000083168	KAT6A	0.0364106595808041	0.4	0.697024604064274	0.1
ENSG00000083223	TUT7	0.502351032863012	-0.2	0.00103671673313221	1
ENSG00000083290	ULK2	0.0486444713922121	0.7	0.0105132541383544	-0.9
ENSG00000083307	GRHL2	0.55077942514134	-0.6	0.783020321679637	-0.3
ENSG00000083312	TNPO1	5.99131310168532e-07	0.9	3.94887740229325e-08	0.8
ENSG00000083444	PLOD1	0.0388483372971393	-1.1	0.127271420409419	0.8
ENSG00000083454	P2RX5	0.0214959312719024	-2.2	0.566319402739838	0.7
ENSG00000083457	ITGAE	0.204997718634275	-0.6	0.759761754385361	-0.3
ENSG00000083520	DIS3	0.857990683261191	0	0.869432230826923	0.1
ENSG00000083535	PIBF1	0.116718687679521	0.4	0.766592517320087	0.1
ENSG00000083544	TDRD3	0.733258275229122	-0.1	0.0993248593167758	-0.4
ENSG00000083622		0.604818349603238	-0.6	0.543538948794831	-1
ENSG00000083635	NUFIP1	0.430486941604044	0.5	0.42011543081724	0.5
ENSG00000083642	PDS5B	0.000729415177512388	0.6	0.16476765175644	0.3
ENSG00000083720	OXCT1	0.512238609963064	-0.2	0.995112122863383	0
ENSG00000083750	RRAGB	0.937186388001993	0.1	0.296084574785588	-0.6
ENSG00000083782	EPYC	NA	0.1	0.0865108461597681	2.5
ENSG00000083799	CYLD	0.583349325109389	0.2	0.0333959166906256	0.6
ENSG00000083807	SLC27A5	0.723099592033755	0.3	0.39024190024953	-0.6
ENSG00000083812	ZNF324	0.78849986515211	0.3	0.00313192394428785	-2.2
ENSG00000083814	ZNF671	0.000282682798839978	-2.2	0.275472911514967	-0.8
ENSG00000083817	ZNF416	0.00975623547782423	-1.8	0.489770239218036	-0.6
ENSG00000083828	ZNF586	0.198486873402642	-0.4	0.00182336130460921	-0.9
ENSG00000083838	ZNF446	0.0364389329348152	-1.7	0.375252655733938	-1.4
ENSG00000083844	ZNF264	0.489723047938563	0.2	0.298099546003962	-0.4
ENSG00000083845	RPS5	0.00672297498849077	-0.6	0.133829066769826	0.7
ENSG00000083857	FAT1	0.411476943657611	-0.3	0.959159182469272	0
ENSG00000083896	YTHDC1	0.595349616745719	0.2	0.632901587660433	-0.1
ENSG00000083937	CHMP2B	0.012542384264685	0.7	0.044515264972301	0.5
ENSG00000084070	SMAP2	0.295821344194613	0.6	0.000464608192932904	1.1
ENSG00000084072	PPIE	0.753730148257962	0.2	0.5968089811977	0.5
ENSG00000084073	ZMPSTE24	0.00540229592775667	0.8	0.000105003755972036	1.2
ENSG00000084090	STARD7	0.898089115857145	0	0.9404238850497	0
ENSG00000084092	NOA1	0.796987471700986	0.1	0.593099013299197	0.4
ENSG00000084093	REST	0.0620628173555328	0.5	0.257793037152391	0.3
ENSG00000084110	HAL	0.00145786773141589	-2.1	0.544152053683848	-0.6
ENSG00000084112	SSH1	0.963901730688708	0	0.756952844606107	-0.1
ENSG00000084207	GSTP1	0.17832853496665	0.6	0.379142245145757	0.5
ENSG00000084234	APLP2	0.765397050171039	0.1	0.0333477274847528	-0.4
ENSG00000084444	FAM234B	0.206260210143919	1	0.269843916915852	0.6
ENSG00000084453	SLCO1A2	0.410880670461572	-1.2	4.21360326130531e-10	-5.7
ENSG00000084463	WBP11	0.000841121383534949	1	0.869432230826923	0.1
ENSG00000084623	EIF3I	0.867814134251943	0.1	0.0423321313904214	0.7
ENSG00000084628	NKAIN1	0.339015824534269	-1.3	NA	0.4
ENSG00000084636	COL16A1	0.746910291497385	-0.3	0.0415634994010468	1.2
ENSG00000084652	TXLNA	0.795985375822785	-0.1	0.384426585741274	0.4
ENSG00000084674	APOB	0.138898241229698	-1.5	0.0221525418692029	1.5
ENSG00000084676	NCOA1	0.796708481789089	0.1	0.00253772055980057	-0.6
ENSG00000084693	AGBL5	0.0227678575740826	-1.1	0.856443220009983	-0.1
ENSG00000084710	EFR3B	0.896880391670685	-0.1	0.192554020188259	-1.1
ENSG00000084731	KIF3C	0.735641806879506	0.3	0.951952540906007	0.1
ENSG00000084733	RAB10	0.00232027204227911	1.3	1.59427568713428e-08	1.1
ENSG00000084734	GCKR	NA	-0.1	0.702526951801421	0.7
ENSG00000084754	HADHA	0.337071643202497	-0.3	0.0477280189390282	0.6
ENSG00000084764	MAPRE3	0.887646083789596	0.1	0.310805545745828	0.9
ENSG00000084774	CAD	0.872846322912477	-0.1	0.417037961899149	0.5
ENSG00000085063	CD59	0.000615865465530394	1	0.0304229703056339	0.7
ENSG00000085117	CD82	0.140189336372488	-0.9	0.860900764037053	0.1
ENSG00000085185	BCORL1	0.141535377726994	-0.9	0.0737674141573727	-1.1
ENSG00000085224	ATRX	0.00402927461873305	0.5	0.353978755754366	0.2
ENSG00000085231	AK6	0.0151061984584079	0.8	0.0265601596433991	1.1
ENSG00000085265	FCN1	0.0592015799967888	-1.8	0.54145239373627	-0.5
ENSG00000085274	MYNN	0.597831118959092	0.2	0.161881134839238	-0.4
ENSG00000085276	MECOM	0.333741677883203	-0.4	0.776876160582504	-0.2
ENSG00000085365	SCAMP1	0.00170101783336198	1.1	0.430502471828431	0.3
ENSG00000085377	PREP	0.910216186484489	-0.1	0.720736329168813	0.2
ENSG00000085382	HACE1	0.00888265806155632	1.1	0.177381830149208	0.5
ENSG00000085415	SEH1L	0.114781268361471	0.6	0.0141641388041945	0.9
ENSG00000085433	WDR47	0.171531145265911	0.6	0.95185737996379	0.1
ENSG00000085449	WDFY1	0.111849286815018	0.6	0.00233539327989209	0.7
ENSG00000085465	OVGP1	0.467994971509709	-0.7	0.779317171257897	0.4
ENSG00000085491	SLC25A24	0.993043044453736	0	0.0346203754667376	0.5
ENSG00000085511	MAP3K4	0.873673128693948	0.1	0.799956541831516	0.1
ENSG00000085514	PILRA	0.262609362923016	-0.9	0.727846973393319	0.4
ENSG00000085552	IGSF9	0.00831354226670534	-2.3	0.00537229410908303	-2.8
ENSG00000085563	ABCB1	0.000341343149876494	-1.9	0.441991387698618	0.7
ENSG00000085644	ZNF213	0.279904453380142	-0.8	0.931532756011375	0.1
ENSG00000085662	AKR1B1	0.809405953682762	-0.2	0.378719659796558	0.7
ENSG00000085719	CPNE3	0.031087109197933	0.7	0.64644258428858	0.2
ENSG00000085721	RRN3	0.686476198342889	0.2	0.455381524270876	0.4
ENSG00000085733	CTTN	1.33407890134019e-05	-0.9	0.769390162424978	0.1
ENSG00000085741	WNT11	0.801566296348729	-0.3	0.00423875956069961	-3
ENSG00000085760	MTIF2	0.0341003692859855	-0.8	0.443159181617411	0.3
ENSG00000085788	DDHD2	0.137724350666824	0.6	0.971018405862246	0
ENSG00000085831	TTC39A	0.312587096878071	-1	0.324918318629134	-0.9
ENSG00000085832	EPS15	1.61824098215872e-07	1.2	0.105292988496086	0.3
ENSG00000085840	ORC1	0.229382705828368	-1.2	0.878862515187246	0.2
ENSG00000085871	MGST2	0.976770637053956	0	0.390209926003992	0.5
ENSG00000085872	CHERP	0.865752577960324	-0.1	0.395077409716824	-0.3
ENSG00000085978	ATG16L1	0.623084359822525	-0.2	0.383102672012156	-0.7
ENSG00000085982	USP40	0.657909940103627	0.2	0.559195723173825	-0.3
ENSG00000085998	POMGNT1	0.0119465941952446	-1.3	0.89940532603577	0.1
ENSG00000085999	RAD54L	0.170240553296415	-1.3	0.805250146492982	-0.4
ENSG00000086015	MAST2	0.253715590157783	-0.6	0.208160409440342	-0.5
ENSG00000086061	DNAJA1	0.506650322857381	0.2	0.251566463147521	0.5
ENSG00000086062	B4GALT1	0.924905855881561	0.1	0.369892951788629	0.4
ENSG00000086065	CHMP5	0.426429448735481	0.4	0.168145824601807	0.8
ENSG00000086102	NFX1	0.646249271772432	-0.1	0.178777330514087	-0.5
ENSG00000086159	AQP6	NA	-0.1	NA	0.6
ENSG00000086189	DIMT1	0.000441784302471338	1.1	0.190413725726908	0.6
ENSG00000086200	IPO11	0.244900070384351	0.4	0.248515082831203	0.4
ENSG00000086205	FOLH1	0.464475089827117	-0.6	0.451324751259759	0.8
ENSG00000086232	EIF2AK1	0.934795498402487	0	0.284738556960639	0.3
ENSG00000086288	NME8	0.0556603660630082	-1.6	0.839245481868346	-0.3
ENSG00000086289	EPDR1	0.198724613446605	0.8	0.555567607916062	-0.4
ENSG00000086300	SNX10	0.0172264280387702	1.4	0.324073086899956	0.5
ENSG00000086475	SEPHS1	0.169608312236483	0.7	0.8906535993972	0.1
ENSG00000086504	MRPL28	0.891887260374917	0.1	0.168688612469014	-1.1
ENSG00000086506	HBQ1	NA	0.1	NA	0.3
ENSG00000086544	ITPKC	0.785992762397044	-0.3	0.266924188327612	-1
ENSG00000086548	CEACAM6	0.110006468892751	-1.6	0.557764404483473	-0.3
ENSG00000086570	FAT2	0.507964193334274	0.6	0.459996959544546	0.7
ENSG00000086589	RBM22	0.384253014582371	0.4	0.045061063889398	0.6
ENSG00000086598	TMED2	0.102130684287368	0.5	0.0051289838865529	0.7
ENSG00000086619	ERO1B	0.0018199194351378	1	0.559862591520175	0.3
ENSG00000086666	ZFAND6	0.00286007488224846	0.7	0.0426521515029474	0.5
ENSG00000086696	HSD17B2	0.295821344194613	-0.9	0.986689118154917	0
ENSG00000086712	TXLNG	0.158747271537747	0.6	0.198087977039888	-0.6
ENSG00000086717	PPEF1	0.191813578819034	-1.7	0.590369052003665	-0.8
ENSG00000086730	LAT2	0.246093962615088	-0.9	0.7245103830095	0.3
ENSG00000086758	HUWE1	0.40153813564401	-0.3	0.082293547047727	-0.3
ENSG00000086827	ZW10	0.309939201866822	0.5	0.849554394956241	-0.1
ENSG00000086848	ALG9	0.904587791536931	0.1	0.922608663746856	-0.1
ENSG00000086967	MYBPC2	0.114733551324679	-2	NA	0.3
ENSG00000086991	NOX4	0.0412374635933026	1.6	0.6650036824724	-0.4
ENSG00000087008	ACOX3	0.0044751848300003	-1.6	0.0139302603186847	-1.3
ENSG00000087053	MTMR2	0.00196468415393373	0.8	0.51089746352247	0.2
ENSG00000087074	PPP1R15A	0.187069040238056	-0.8	0.132467942354402	-0.7
ENSG00000087076	HSD17B14	0.997508403115859	0	0.969850267279821	-0.1
ENSG00000087077	TRIP6	0.659578411696307	0.3	0.307528734930873	0.4
ENSG00000087085	ACHE	0.000253963276640209	-2.2	0.974438983042207	0.1
ENSG00000087086	FTL	0.0122252076342581	1	0.0172484070200049	1
ENSG00000087087	SRRT	0.147715480944392	-0.7	0.702265730242229	0.2
ENSG00000087088	BAX	0.0983506269448851	-0.9	0.00734096725632744	1.7
ENSG00000087095	NLK	0.512940213593184	0.3	0.996046749249895	0
ENSG00000087111	PIGS	0.0829942815565933	-0.9	0.794932594119334	-0.2
ENSG00000087116	ADAMTS2	0.337658077965018	0.7	4.97094708154148e-08	1.7
ENSG00000087128	TMPRSS11E	NA	-1.1	NA	-1.3
ENSG00000087152	ATXN7L3	0.249786944303313	-0.7	0.787066195919126	0.3
ENSG00000087157	PGS1	0.834989374702893	-0.1	0.195837908855473	0.7
ENSG00000087191	PSMC5	0.482902875806178	-0.2	0.539695211374593	-0.3
ENSG00000087206	UIMC1	0.190598561955745	0.8	0.670347892675643	0.2
ENSG00000087237	CETP	0.00268778920850341	-2.1	0.994536488275638	0
ENSG00000087245	MMP2	0.0512063892715268	1.2	0.000965988620747141	1.5
ENSG00000087250	MT3	0.493338264651638	-0.6	NA	0.1
ENSG00000087253	LPCAT2	0.180946078610395	0.7	0.906614943389088	-0.1
ENSG00000087258	GNAO1	0.483795323012313	0.5	0.458900258159767	0.8
ENSG00000087263	OGFOD1	0.139320049658836	0.6	0.0477134079027045	0.7
ENSG00000087266	SH3BP2	0.802378769837254	0.2	0.597713677825366	0.3
ENSG00000087269	NOP14	0.360054561927984	-0.3	0.296563333840871	0.6
ENSG00000087274	ADD1	0.912677176988028	0	0.486542629035405	-0.2
ENSG00000087299	L2HGDH	0.955461041739731	0	0.540104232319171	-0.3
ENSG00000087301	TXNDC16	0.335838889893143	0.6	0.757299229131632	0.2
ENSG00000087302	RTRAF	0.0127311954823957	0.8	0.186227531727085	0.6
ENSG00000087303	NID2	0.785556928264998	-0.3	0.291978195572413	0.8
ENSG00000087338	GMCL1	0.916140779408896	0.1	0.674866255590045	0.3
ENSG00000087365	SF3B2	0.329923550040343	-0.3	0.0789487653767656	0.4
ENSG00000087448	KLHL42	0.000370638236047205	1	0.482601896883988	0.3
ENSG00000087460	GNAS	0.0119660536768852	0.6	0.00378137538342724	0.7
ENSG00000087470	DNM1L	0.15376042885871	0.4	0.31843348331478	0.3
ENSG00000087494	PTHLH	0.0158392093916424	-2.1	0.575544807990182	-0.5
ENSG00000087495	PHACTR3	0.623109674021363	-0.4	0.341636708336074	-0.9
ENSG00000087502	ERGIC2	0.0043202128694153	0.5	0.417994333433932	0.3
ENSG00000087510	TFAP2C	0.289157793445477	-1	0.819544768900004	-0.2
ENSG00000087586	AURKA	0.287477800184069	-0.5	0.907601522197732	0.2
ENSG00000087589	CASS4	0.221941574643459	-1.2	0.00699576268955295	-1.6
ENSG00000087842	PIR	0.519485859158626	0.4	0.17386798321492	0.9
ENSG00000087884	AAMDC	0.682044865471187	-0.2	0.529828876730947	-0.3
ENSG00000087903	RFX2	0.573540160843248	-0.4	0.00102745369866381	-1.9
ENSG00000087995	METTL2A	0.461971653925963	-0.4	0.549433655510457	-0.4
ENSG00000088002	SULT2B1	0.0649752992258337	-2.1	0.5234774727082	-0.8
ENSG00000088035	ALG6	0.757031956406707	-0.2	0.997908966659234	0
ENSG00000088038	CNOT3	0.364879351818085	-0.5	0.849705915891959	0.1
ENSG00000088053	GP6	0.692767545487661	0.4	0.0739303673973169	1.4
ENSG00000088179	PTPN4	0.957762655872911	0	0.244250174212866	-0.4
ENSG00000088205	DDX18	0.0268791105052272	0.5	0.635279638423045	0.2
ENSG00000088247	KHSRP	0.0307799348985282	0.7	0.00817578375061078	0.8
ENSG00000088256	GNA11	0.00616576732520275	-1.1	0.693530821506363	-0.2
ENSG00000088280	ASAP3	0.894572403545346	-0.1	0.936999547825917	0.1
ENSG00000088298	EDEM2	0.174043701203383	-0.9	0.656746923102317	0.4
ENSG00000088305	DNMT3B	0.11753902266325	-1.2	0.855497626954143	-0.2
ENSG00000088320	REM1	0.0780025458348661	-1.3	0.085415112017042	-1.6
ENSG00000088325	TPX2	0.00879424948840019	-1.6	0.00117524708570661	2.5
ENSG00000088340	FER1L4	0.024181592869951	-1.6	0.901747816017061	0.1
ENSG00000088356	PDRG1	0.343221153248976	0.6	0.22507088375204	0.9
ENSG00000088367	EPB41L1	0.144335805146478	-0.5	0.441019449908122	-0.5
ENSG00000088386	SLC15A1	0.000149599639790819	-3.2	0.413975226690878	1.2
ENSG00000088387	DOCK9	0.238268704893579	0.3	0.252148583591436	-0.4
ENSG00000088448	ANKRD10	0.0761151071221888	0.4	0.0255276477460453	0.5
ENSG00000088451	TGDS	0.559920051882131	0.3	0.0249003819585269	1
ENSG00000088538	DOCK3	0.268714225200703	0.7	0.717872834274237	0.4
ENSG00000088543	C3orf18	0.23242296530305	-1.1	0.27812927396418	-1
ENSG00000088682	COQ9	0.296533670267447	-0.6	0.961917775553208	0
ENSG00000088726	TMEM40	NA	-0.4	0.376704864010011	1.2
ENSG00000088727	KIF9	0.116632083098156	-1.1	0.842446169402602	0.2
ENSG00000088756	ARHGAP28	0.534936105793569	-0.4	0.419000616779231	-0.4
ENSG00000088766	CRLS1	0.190526230335964	0.5	0.0678827848546657	-1
ENSG00000088782	DEFB127	NA	0	NA	-0.2
ENSG00000088808	PPP1R13B	0.0012945026347303	-1.1	0.0433678512957427	-1
ENSG00000088812	ATRN	0.328655906321425	-0.3	0.734401553815991	-0.1
ENSG00000088826	SMOX	0.542035459204554	-0.5	0.147968178207647	1.2
ENSG00000088827	SIGLEC1	0.889661761050431	-0.1	0.644407462767605	-0.4
ENSG00000088832	FKBP1A	0.0226733535171473	0.6	7.64839962495736e-07	1.3
ENSG00000088833	NSFL1C	0.761988606841945	-0.2	0.836964026471776	-0.1
ENSG00000088836	SLC4A11	0.226689683303634	-1.6	0.795540964025273	-0.5
ENSG00000088854	C20orf194	0.743827069862034	-0.2	0.000473882940391518	-0.7
ENSG00000088876	ZNF343	0.395295585326219	-0.3	0.484825991718144	-0.6
ENSG00000088881	EBF4	0.0629075759400889	-1.2	0.180290039364839	-1.1
ENSG00000088882	CPXM1	0.264531876824536	-1.3	0.163413980870806	1.6
ENSG00000088888	MAVS	0.0248244763986995	-0.8	0.101590203288711	-0.5
ENSG00000088899	LZTS3	0.105970961616281	-1	0.0209535644330671	-1.2
ENSG00000088926	F11	0.000628899159781023	-3.7	0.144187260689874	-1.7
ENSG00000088930	XRN2	0.0124189823157672	0.7	0.0297695737488983	0.7
ENSG00000088970	KIZ	0.591155854912946	0.3	0.559108590522378	-0.5
ENSG00000088986	DYNLL1	0.579580702632037	0.2	0.0207973313412293	0.9
ENSG00000088992	TESC	0.598145334012497	0.5	0.533601105421743	-0.6
ENSG00000089006	SNX5	0.595349616745719	-0.1	0.745460453207973	0.1
ENSG00000089009	RPL6	0.0640739212496434	0.4	0.000166000459637694	0.7
ENSG00000089012	SIRPG	3.52581537751017e-05	-2.8	0.641407016600463	-0.7
ENSG00000089022	MAPKAPK5	0.399029819706173	-0.3	0.244139947075828	-0.6
ENSG00000089041	P2RX7	0.205554999037357	-0.9	0.090584600934462	-0.8
ENSG00000089048	ESF1	0.398892631310541	0.3	0.224866373486195	0.4
ENSG00000089050	RBBP9	0.567490978807094	0.2	0.126323304689409	0.5
ENSG00000089053	ANAPC5	0.203298116206277	-0.5	0.387171851697658	0.3
ENSG00000089057	SLC23A2	0.353590919970057	-0.4	0.0235337994430017	-0.8
ENSG00000089060	SLC8B1	0.0531393906696982	-0.7	0.953601133783561	0
ENSG00000089063	TMEM230	0.0523856942696543	0.6	0.470809266009175	0.4
ENSG00000089091	DZANK1	0.999006727990089	0	0.96368771706795	-0.1
ENSG00000089094	KDM2B	0.523504049425237	-0.3	0.00552957565379175	-1.1
ENSG00000089101	CFAP61	0.138115983041064	-1.7	0.318902508946997	-1
ENSG00000089116	LHX5	NA	0.1	NA	0
ENSG00000089123	TASP1	0.940111317154369	0	0.982813959878629	0
ENSG00000089127	OAS1	0.0020766725143321	-2.1	0.369483057108872	-0.6
ENSG00000089154	GCN1	0.987403583258236	0	0.997002886844578	0
ENSG00000089157	RPLP0	0.456851569577788	-0.2	7.22010677000246e-08	1.5
ENSG00000089159	PXN	0.0197128809237676	-1.2	0.492127066296297	-0.3
ENSG00000089163	SIRT4	0.00860736627166938	-2.5	0.23899847101666	-1.5
ENSG00000089169	RPH3A	0.740531103646274	-0.3	0.229530426094942	1.3
ENSG00000089177	KIF16B	0.498272463283663	-0.2	0.558984092594829	-0.4
ENSG00000089195	TRMT6	0.779512098778153	0.2	0.451272051579143	0.6
ENSG00000089199	CHGB	0.170835644909031	-0.9	0.96544706633201	-0.1
ENSG00000089220	PEBP1	0.19109229587263	-0.6	0.609522086621001	-0.2
ENSG00000089225	TBX5	NA	-0.7	0.206316233175851	-0.8
ENSG00000089234	BRAP	0.624308088001753	0.1	0.826360202320919	0.1
ENSG00000089248	ERP29	0.6293431189721	-0.3	0.212531212848697	0.8
ENSG00000089250	NOS1	0.671416767555634	0.4	0.727712634851918	-0.4
ENSG00000089280	FUS	0.961571188676876	0	0.792635941633697	0.1
ENSG00000089289	IGBP1	0.450793155802757	-0.3	0.167019397171376	0.8
ENSG00000089327	FXYD5	0.779512098778153	0.2	0.74192592761678	0.2
ENSG00000089335	ZNF302	0.998468477287963	0	0.821019582751225	0.1
ENSG00000089351	GRAMD1A	0.383786544814183	0.6	0.576442214854474	0.4
ENSG00000089356	FXYD3	0.58395768217398	-0.6	0.208738934305272	-1.1
ENSG00000089472	HEPH	0.0142283669633875	-1.1	0.45772956074181	0.4
ENSG00000089486	CDIP1	0.0602563694879549	-1	0.559400183194981	-0.5
ENSG00000089505	CMTM1	0.0012338301159184	-2.6	0.0815758846995628	-1.4
ENSG00000089558	KCNH4	0.52421363522623	-0.9	NA	0
ENSG00000089597	GANAB	0.790646568087237	0.1	0.4329374333063	0.3
ENSG00000089639	GMIP	0.323469722865814	-0.8	0.984629006734899	0
ENSG00000089682	RBM41	0.825300966033788	-0.1	0.496088561877703	-0.3
ENSG00000089685	BIRC5	0.0121839953063828	-2.1	0.118012967745778	1.7
